시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
F10,광주광역시교육청,동구,학원,3000015477,라베크음악학원,20221115,20221115,개원,        ,99991231,100,10,예능(대),예능(중),,음악, ,Y,N,광주광역시 동구 필문대로 70,", 123동 115호, 116호, 117호 (계림동, 계림아이파크SK뷰)",61404,,20231018
F10,광주광역시교육청,동구,학원,3000013262,라온음악학원,20170508,20170508,개원,        ,99991231,125,25,예능(대),예능(중),,음악, ,Y,N,광주광역시 동구 남문로753번길 20,", 무등산아이파크 상가B동 213호 (학동)",61455,062-222-5803,20231018
F10,광주광역시교육청,동구,학원,3000013946,라온제나음악학원,20180911,20180911,개원,        ,99991231,60,13,예능(대),예능(중),음악,음악, ,Y,N,광주광역시 동구 밤실로30번길 4-3,", 3층 (지산동)",61443,062-225-8745,20260315
F10,광주광역시교육청,동구,학원,3000019995,라온학원,20250722,20250722,개원,        ,        ,160,30,입시.검정 및 보습,,,, ,Y, ,광주광역시 동구 의재로 153,", 2층(운림동)",61492,,20250727
F10,광주광역시교육청,동구,학원,3000015173,라운드영어학원,20220110,20220110,개원,        ,99991231,80,10,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 밤실로 100,", 108동 104호 (산수동, 무등산광신프로그레스 상가동)",61410,,20250309
F10,광주광역시교육청,동구,학원,3000010047,래플즈(Raffles)어학원,20110314,20110314,개원,        ,99991231,240,80,국제화,외국어,실용외국어(유아/초·중·고),실용외국어(유아/초·중·고), ,N,N,광주광역시 동구 의재로 15,", 2층 (학동)",61459,062-268-5850,20241222
F10,광주광역시교육청,동구,학원,3000015057,로제타스톤영어전문학원,20210917,20210917,개원,        ,99991231,90,32,입시.검정 및 보습,보통교과,,보습, ,Y,N,광주광역시 동구 무등로 405,", 5층 501-2호 (계림동)",61405,,20231018
F10,광주광역시교육청,동구,학원,1500002151,루멘스터디&독서실,20011211,20011211,개원,        ,99991231,90,90,독서실,독서,"독서실(유아/초·중·고),",독서실(유아/초·중·고), ,Y,N,광주광역시 동구 남문로 666,  2층 ,501847,062-232-4940,20260215
F10,광주광역시교육청,동구,학원,3000013659,리더스모델학원,20180219,20180219,개원,        ,99991231,120,15,기예(대),기예(중),모델,모델, ,Y,N,광주광역시 동구 남문로 686,", 3층일부 (학동)",61463,062-226-2994,20240929
F10,광주광역시교육청,동구,학원,2228,리더카이스트과학학원,20050103,20050103,개원,        ,99991231,500,200,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 동계천로 159-4,"1,2층",501813,062-222-8238,20250309
F10,광주광역시교육청,동구,학원,3000013103,리프로젝트패션디자인학원,20170123,20170123,개원,20181001,20181115,80,24,직업기술,산업기반기술,,의복, ,Y,N,광주광역시 동구 동계천로 167-1,", 2층 (동명동)",61434,,20231018
F10,광주광역시교육청,동구,학원,3000014110,마스터만화애니미술학원,20190208,20190208,개원,        ,99991231,180,38,예능(대),예능(중),미술,미술, ,Y,N,광주광역시 동구 예술길 10,", 2층 (궁동)",61475,null,20250316
F10,광주광역시교육청,동구,학원,1500002654,맑은소리음악학원,20021022,20021022,개원,        ,99991231,75,15,예능(대),예능(중),"음악,",음악, ,Y,N,광주광역시 동구 필문대로192번길 32-9,  1층,501819,062-524-1141,20231018
F10,광주광역시교육청,동구,학원,3502,메가클래스학원,20060127,20060127,개원,        ,99991231,240,60,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,광주광역시 동구 지원로 2,", 4층 (소태동)",61502,062-234-7346,20250302
F10,광주광역시교육청,동구,학원,3000020300,메이슨어학원,20260611,20260611,개원,        ,        ,0,0,국제화,,,, ,Y, ,광주광역시 동구 필문대로273번길 30,"2층,3층 (지산동)",61449,,20260614
F10,광주광역시교육청,동구,학원,3000011201,멘토보습학원,20130312,20130312,개원,        ,99991231,60,20,입시.검정 및 보습,보통교과,보습,보습, ,N,N,광주광역시 동구 학소로76번길 8,", 1층일부 (소태동)",501828,062-222-3659,20240428
F10,광주광역시교육청,동구,학원,7027,모다인패션디자인학원,20100702,20100702,개원,        ,99991231,160,50,직업기술,산업기반기술,의복,의복, ,Y,N,광주광역시 동구 중앙로 182,  5층,501013,062-234-5300,20260426
F10,광주광역시교육청,동구,학원,513,모드실용음악아카데미학원,20030522,20030522,개원,        ,99991231,200,40,예능(대),예능(중),"음악,",음악, ,Y,N,광주광역시 동구 중앙로 166,", 2층, 3층 (황금동)",61483,062-225-2965,20231018
F10,광주광역시교육청,동구,학원,3000012812,모짜르트실용음악학원,20160519,20160519,개원,        ,99991231,160,20,기예(대),기예(중),,실용음악(성악), ,Y,N,광주광역시 동구 제봉로 207,", 3층 (대인동)",61470,,20231018
F10,광주광역시교육청,동구,학원,3000017959,무등경매학원,20240516,20240516,개원,        ,        ,90,30,직업기술,,,, ,Y,N,광주광역시 동구 필문대로 197-1,", 2,3층(산수동)",61439,,20240929
F10,광주광역시교육청,동구,학원,3000012107,무빙업(Movin'up)댄스학원,20150105,20150105,개원,        ,99991231,180,90,기타(대),기타(중),기타(소),기타(소), ,Y,N,광주광역시 동구 문화전당로 45,", 3층 (광산동)",61487,062-236-2019,20260125
F10,광주광역시교육청,동구,학원,6254,문장학원,20090917,20090917,개원,        ,99991231,80,50,기타(대),기타(중),"기타(소),",기타(소), ,Y,N,광주광역시 동구 동계천로 135-3 2층,(동명동),501813,062-236-3080,20231018
F10,광주광역시교육청,동구,학원,3000014826,문화전당역점라온(LAON)실용음악학원,20210208,20210204,개원,        ,99991231,200,26,예능(대),예능(중),,음악, ,Y,N,광주광역시 동구 문화전당로 43,", 4층 (광산동)",61487,,20251221
F10,광주광역시교육청,동구,학원,1500002009,물빛아트미술학원,19950825,19950825,개원,        ,99991231,60,30,예능(대),예능(중),"미술,",미술, ,Y,N,광주광역시 동구 문화전당로 5,", 4층 (남동)",61487,062-226-7330,20231018
F10,광주광역시교육청,동구,학원,3000013271,미래인재고시학원,20170515,20170515,개원,        ,99991231,360,120,인문사회(대),인문사회(중),성인고시,성인고시, ,Y,N,광주광역시 동구 남문로744번길 3,", 2~3층 (학동)",61454,062-529-0600,20250427
F10,광주광역시교육청,동구,학원,1500000968,미래인재학원,20001219,20001219,개원,        ,99991231,300,60,입시.검정 및 보습,보통교과,,보습, ,Y,N,광주광역시 동구 지원로 2,  3층 ,501827,062-234-7373,20231018
F10,광주광역시교육청,동구,학원,1500001252,박선생국어학원,20001103,20001103,개원,        ,99991231,180,90,입시.검정 및 보습,보통교과,보습·논술,보습·논술, ,Y,N,광주광역시 동구 동계천로 147,  2층,501813,062-233-2345,20260125
F10,광주광역시교육청,동구,학원,3000014138,박소정영수학원,20190222,20190222,개원,        ,99991231,80,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 남문로 672,", 3층 일부 (학동)",61463,,20250330
F10,광주광역시교육청,동구,학원,1728,백금비요리학원,20040707,20120229,개원,        ,99991231,108,80,직업기술,산업응용기술,"식음료품(바리스타,소믈리에)","식음료품(바리스타,소믈리에)", ,Y,N,광주광역시 동구 서석로85번길 8-14,", (2층) (대의동)",501050,062-226-5500,20260607
F10,광주광역시교육청,동구,학원,3000012764,백실용음악학원,20160415,20160415,개원,        ,99991231,150,30,예능(대),예능(중),"음악,",음악, ,Y,N,광주광역시 동구 중앙로 173,", 3층 (충장로4가)",61480,,20231018
F10,광주광역시교육청,동구,학원,1500002614,벨로체음악학원,19960723,19960723,개원,        ,99991231,60,20,예능(대),예능(중),음악,음악, ,N,N,광주광역시 동구 의재로 149-8,3층,501834,062-226-8640,20231018
F10,광주광역시교육청,동구,학원,3000013803,벨루어가죽학원,20180528,20180528,개원,        ,99991231,80,10,직업기술,산업기반기술,,공예, ,Y,N,광주광역시 동구 문화전당로26번길 10-6,", 1층 (남동)",61486,,20231018
F10,광주광역시교육청,동구,학원,3000011802,보이스레벨실용음악학원,20140527,20140527,개원,        ,99991231,90,30,기예(대),기예(중),,실용음악(성악), ,Y,N,광주광역시 동구 충장로안길 6,", 3층일부 (황금동)",61483,062-222-2366,20231018
F10,광주광역시교육청,동구,학원,3000013810,본즈댄스보컬아카데미학원,20180604,20180604,개원,        ,99991231,150,0,종합(대),기타(중),,연극, ,Y,N,광주광역시 동구 중앙로160번길 31-12,", 3층 (황금동)",61483,062-224-0888,20250713
F10,광주광역시교육청,동구,학원,3000015481,브릭스잉글리쉬학원,20221116,20221116,개원,        ,99991231,180,20,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 무등로 388-3,", 3층 (계림동)",61417,,20260329
F10,광주광역시교육청,동구,학원,3000015480,블루문실용음악학원,20221115,20221115,개원,        ,99991231,100,30,기예(대),기예(중),,실용음악(성악), ,Y,N,광주광역시 동구 예술길 31-13,", 2층 (대의동)",61474,,20231018
F10,전남광주통합특별시교육청(광주),동구,학원,3000020084,비욘드잉글리쉬계림캠퍼스학원,20251103,20251103,개원,        ,        ,144,48,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,전남광주통합특별시 동구 중앙로290번길 2,5층(계림동),61413,,20260809
F10,광주광역시교육청,동구,학원,3000012832,비트원디제이아카데미학원,20160628,20160628,개원,        ,99991231,30,8,기예(대),기예(중),"실용음악(성악),",실용음악(성악), ,Y,N,광주광역시 동구 구성로 156-5,", 2층, 3층 (충장로5가)",61480,,20231018
F10,광주광역시교육청,동구,학원,7106,빛고을귀금속공예학원,20100716,20100716,개원,        ,99991231,20,20,직업기술,산업기반기술,"공예,",공예, ,Y,N,광주광역시 동구 충장로 12,", 1층 (충장로5가)",61477,062-224-3696,20231018
F10,광주광역시교육청,동구,학원,1500002370,삼락서예학원,19760426,19760426,개원,        ,99991231,120,30,기예(대),기예(중),"서예,",서예, ,N,N,광주광역시 동구 구성로 219,  3층,501812,062-223-5480,20231018
F10,광주광역시교육청,동구,학원,3000015140,상상숲미술학원,20211220,20211220,개원,        ,99991231,200,15,예능(대),예능(중),미술,미술, ,Y,N,광주광역시 동구 경양로 234,", 107동 332호 (계림동, 그랜드센트럴)",61424,null,20260125
F10,광주광역시교육청,동구,학원,3000017716,새싹학원,20230829,20230829,개원,        ,        ,250,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 용산3길 14,1층 101호(용산동),61508,,20240225
F10,광주광역시교육청,동구,학원,3000019965,생각숲학원,20250623,20250623,개원,        ,        ,18,18,기타(대),,,, ,Y,N,광주광역시 동구 무등로375번길 11-1,1층(계림동),61403,010-9279-6649,20250629
F10,광주광역시교육청,동구,학원,3000020001,서강수학학원,20250723,20250723,개원,        ,        ,215,50,입시.검정 및 보습,,,, ,Y,N,광주광역시 동구 무등로375번길 19-2,2층(계림동),61402,,20250831
F10,광주광역시교육청,동구,학원,1500002696,선율음악학원,19831005,19831005,개원,        ,99991231,56,7,예능(대),예능(중),음악,음악, ,N,N,광주광역시 동구 구성로204번길 26-1,", 2층 (대인동)",61473,062-232-0416,20231018
F10,광주광역시교육청,동구,학원,3000012505,세종국어논술학원,20151019,20151019,개원,        ,99991231,300,60,입시.검정 및 보습,보통교과,,보습, ,Y,N,광주광역시 동구 동계천로 136,", 2층 (장동)",501060,062-233-8881,20231018
F10,광주광역시교육청,동구,학원,4992,세종무용학원,20080211,20080211,개원,        ,99991231,80,80,예능(대),예능(중),"무용,",무용, ,Y,N,광주광역시 동구 중앙로 181,  4층,501014,062-225-3379,20240707
F10,광주광역시교육청,동구,학원,3000015201,수리서원에듀학원,20220127,20220127,개원,        ,99991231,30,10,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 용산3길 24,", 1층 일부 (용산동)",61508,null,20251026
F10,전남광주통합특별시교육청(광주),동구,학원,3000017943,수진영어수학학원,20240419,20240419,개원,        ,        ,100,60,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,전남광주통합특별시 동구 경양로235번길 1,(계림동) 프라임타워 6층,61421,,20260809
F10,광주광역시교육청,동구,학원,4254,수학능력키우는수학전문학원,20070130,20070130,개원,        ,99991231,150,30,입시.검정 및 보습,보통교과,,보습, ,Y,N,광주광역시 동구 장동로 23-3,", 3층 (장동)",61436,062-233-1237,20231018
F10,광주광역시교육청,동구,학원,3000013076,수학여우학원,20161209,20161209,개원,        ,99991231,180,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 남문로 341-1,", 3층 (월남동)",61511,,20251207
F10,광주광역시교육청,동구,학원,1500000207,수훈보습학원,19900409,19900409,개원,        ,99991231,160,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 중앙로272번길 1,  2층 ,501800,062-224-5592,20241229
F10,광주광역시교육청,동구,학원,3000015077,스터디인사이드학원,20211012,20211012,개원,        ,99991231,60,50,입시.검정 및 보습,보통교과,,보습, ,Y,N,광주광역시 동구 의재로 32-1,", 3층 (학동)",61463,,20231018
F10,광주광역시교육청,동구,학원,3000011576,신한국&서초토목건축학원,20131212,20131212,개원,        ,99991231,220,20,종합(대),,"토목,건축,",, ,Y,N,광주광역시 동구 백서로 173,", 3층 (서석동)",501824,062-528-4385,20231018
F10,광주광역시교육청,동구,학원,5590,실력수학학원,20081126,20081126,개원,        ,99991231,30,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 동계천로 137-13,  3층,501813,062-233-0712,20250921
F10,광주광역시교육청,동구,학원,3000017752,실전외국어원격학원,20231030,20231030,개원,        ,        ,60,0,국제화,국제,어학(성인),어학(성인), ,Y,N,광주광역시 북구 우치로274번길 59,(오치동) 1층,61121,,20250427
F10,광주광역시교육청,동구,학원,782,아낌없이주는학원,19860418,19860418,개원,        ,99991231,120,20,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 남문로622번길 6,", 3층 일부 (소태동)",61500,062-232-7428,20250323
F10,전남광주통합특별시교육청(광주),동구,학원,3000020341,아담리즈수학동광주센터학원,20260729,20260729,개원,        ,        ,100,20,입시.검정 및 보습,,,, ,Y,N,전남광주통합특별시 동구 무등로375번길 17-18,"1,2층 전부(계림동)",61402,,20260802
F10,광주광역시교육청,동구,학원,3000017920,아담실용음악학원,20240405,20240401,개원,        ,        ,200,10,기예(대),기예(중),기예(중),기예(중), ,Y,N,광주광역시 동구 지호로 57,"(지산동) 2층, 3층",61444,,20260215
F10,광주광역시교육청,동구,학원,3414,아뜰리에미용학원,20051201,20051201,개원,        ,99991231,142,20,직업기술,산업응용기술,,이·미용, ,N,N,광주광역시 동구 서석로 42,"6,7층",501180,062-233-6722,20251207
F10,광주광역시교육청,동구,학원,3000015448,아르떼100엠(M)미술학원,20221011,20221011,개원,        ,99991231,100,20,예능(대),예능(중),,미술, ,Y,N,광주광역시 동구 필문대로 70,", 상가 123동 118호 (계림동, 계림아이파크SK뷰)",61404,,20231018
F10,광주광역시교육청,동구,학원,1500002989,아스카일본어전문학원,19990423,19990423,개원,        ,99991231,250,50,국제화,국제,어학(성인),어학(성인), ,Y,N,광주광역시 동구 예술길 31,", 2‧3층 (대의동)",61474,062-232-1503,20260208
F10,광주광역시교육청,동구,학원,3000011925,아이멘토학원,20140905,20140905,개원,        ,99991231,120,20,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 밤실로30번길 6, 2층(지산동),61443,,20240929
F10,광주광역시교육청,동구,학원,3000014167,아이사랑음악학원,20190311,20190311,개원,        ,99991231,200,10,예능(대),예능(중),음악,음악, ,Y,N,광주광역시 동구 밤실로 100,", 205호 (산수동)",61410,null,20250309
F10,광주광역시교육청,동구,학원,3000015450,아이숲음악학원,20221012,20221012,개원,        ,99991231,70,10,예능(대),예능(중),,음악, ,Y,N,광주광역시 동구 필문대로 70,", 상가 123동 101호 (계림동, 계림아이파크SK뷰)",61404,,20231018
F10,광주광역시교육청,동구,학원,506,아하카이스트학원,20021206,20021206,개원,        ,99991231,140,60,입시.검정 및 보습,보통교과,,보습, ,N,N,광주광역시 동구 동계천로 159-4,", 3층 전체 (동명동)",61434,062-222-8238,20231018
F10,광주광역시교육청,동구,학원,6645,알음알이수학전문학원,20100118,20100118,개원,        ,99991231,60,55,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,광주광역시 동구 동계천로 154,  2층 ,501813,062-225-8209,20231018
F10,광주광역시교육청,동구,학원,5527,애니맥스미술학원,20081027,20081027,개원,        ,99991231,160,80,예능(대),예능(중),미술,미술, ,Y,N,광주광역시 동구 중앙로 207-7,", 302호, 303호, 402호 (대인동)",61473,062-232-7181,20260315
F10,광주광역시교육청,동구,학원,3000011273,애니섬만화웹툰미술학원,20130501,20130501,개원,        ,99991231,100,50,예능(대),예능(중),"미술,",미술, ,Y,N,광주광역시 동구 중앙로 212,", 1,2,3,4층 (궁동)",61474,,20231018
F10,광주광역시교육청,동구,학원,1478,애플어학원,20040305,20040305,개원,        ,99991231,200,50,국제화,국제,,어학(성인), ,N,N,광주광역시 동구 중앙로 191,", 2층 (금남로4가)",61472,062-233-9582,20231018
F10,광주광역시교육청,동구,학원,3000012019,액팅스팟(acting spot)연기학원,20141113,20141113,개원,        ,99991231,120,40,기타(대),기타(중),연극,연극, ,Y,N,광주광역시 동구 서석로 41-1,", 4층 일부 (충장로1가)",61483,070-8869-2000,20250209
F10,광주광역시교육청,동구,학원,1229,어린음악대모아미래원음악학원,20040116,20040116,개원,        ,99991231,75,75,예능(대),예능(중),,음악, ,Y,N,광주광역시 동구 학소로76번길 14,모아미래도아파트상가 302호,501828,062-233-2353,20231018
F10,광주광역시교육청,동구,학원,3000015244,에듀플라잇승무원학원,20220311,20220311,개원,        ,99991231,50,50,직업기술,일반서비스,,항공승무원, ,Y,N,광주광역시 동구 금남로 236,", 4층 (금남로2가)",61482,062-710-1683,20231018
F10,전남광주통합특별시교육청(광주),동구,학원,3000013891,에스비에스(SBS)아카데미게임학원,20180802,20180802,개원,        ,99991231,2158,108,직업기술,컴퓨터,게임,게임, ,Y,N,전남광주통합특별시 동구 금남로 238,", 5층일부 (금남로2가)",61482,062-223-0333,20260823
F10,광주광역시교육청,동구,학원,3000015491,에스티엔(STN)영어학원,20221128,20221128,개원,        ,99991231,95,26,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 동계천로 147,", 4층 (동명동)",61434,null,20250330
F10,광주광역시교육청,동구,학원,3418,에이맥스미술학원,20051208,20051208,개원,        ,99991231,400,200,예능(대),예능(중),미술,미술, ,Y,N,광주광역시 동구 중앙로 226,1~7층,501060,062-232-7181,20260315
F10,광주광역시교육청,동구,학원,3000014673,에이엘시시(ALCC)어학원,20200625,20200622,개원,        ,99991231,100,70,국제화,외국어,,실용외국어(유아/초·중·고), ,Y,N,광주광역시 동구 동계천로 162,", 3·4층 (동명동, ALCC)",61436,,20231018
F10,광주광역시교육청,동구,학원,3000014638,에이엘아카데미(AL academy)학원,20200422,20200422,개원,        ,99991231,100,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 화산로335번길 7,", 1·2층 (용산동)",61507,null,20250406
F10,광주광역시교육청,동구,학원,3000012851,에이치시제이(HCJ)일본어중국어학원,20171201,20160622,개원,        ,99991231,60,30,입시.검정 및 보습,보통교과,,보습, ,Y,N,광주광역시 동구 충장로 45-16,", 3층 (금남로4가)",61481,,20231018
F10,광주광역시교육청,동구,학원,3000015673,에이펙스영어학원,20230510,20230510,개원,        ,99991231,82,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 무등로384번길 33,", 2층 (산수동)",61417,null,20240421
F10,광주광역시교육청,동구,학원,1110,에프투엠지(F2MG)글로벌아카데미미용학원,20031213,20031213,개원,        ,99991231,250,50,직업기술,산업응용기술,이·미용,이·미용, ,Y,N,광주광역시 동구 금남로 195,", 11, 12층 일부, 13층 일부 (금남로4가)",61472,062-232-0064,20260125
F10,광주광역시교육청,동구,학원,3000019819,에프투엠지뷰티입시광주미용학원,20241230,20241230,개원,        ,        ,10,10,기타(대),,,, ,Y,N,광주광역시 동구 금남로 195,", 12층 일부(금남로4가)",61472,,20250202
F10,광주광역시교육청,동구,학원,2706,엔젤간호학원,20050221,20050221,개원,        ,99991231,110,90,직업기술,간호보조기술,간호조무사,간호조무사, ,Y,N,광주광역시 동구 금남로 250-8,  3층,501021,062-233-0007,20251109
F10,광주광역시교육청,동구,학원,2227,엠카이스트수학학원,20050103,20050103,개원,        ,99991231,200,90,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 동계천로 159-4,", 4층 (동명동)",61434,062-222-8238,20260614
F10,광주광역시교육청,동구,학원,5177,영생음악학원,20080428,20080428,개원,        ,99991231,130,20,예능(대),예능(중),음악,음악, ,Y,N,광주광역시 동구 산수길 42,  1층,501820,062-223-1694,20250202
F10,광주광역시교육청,동구,학원,708,영신아카데미학원,20030823,20030823,개원,        ,99991231,120,58,입시.검정 및 보습,보통교과,,보습, ,Y,N,광주광역시 동구 무등로 396,", 3층 (계림동)",501800,062-227-1247,20231018
F10,광주광역시교육청,동구,학원,3000015425,예율음악학원,20220906,20220906,개원,        ,99991231,100,12,예능(대),예능(중),,음악, ,Y,N,광주광역시 동구 남문로 589,", 403동 202호 (용산동, 무등산골드클래스2차)",61504,,20231018
F10,광주광역시교육청,동구,학원,3000013396,오가영수학학원,20170825,20170826,개원,        ,99991231,70,20,입시.검정 및 보습,보통교과,,보습, ,Y,N,광주광역시 동구 학소로76번길 14,", 상가동 301호 (소태동, 모아미래도아파트)",61501,,20231018
F10,광주광역시교육청,동구,학원,4100,오성진선생의수학스케치학원,20061124,20061124,개원,        ,99991231,240,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 장동로 23-45,", 4층 (장동)",61436,062-225-4090,20241229
F10,전남광주통합특별시교육청(광주),동구,학원,3000014875,올댓뷰티아카데미미용학원,20210316,20210316,개원,        ,99991231,581,150,직업기술,산업응용기술,이·미용,이·미용, ,Y,N,전남광주통합특별시 동구 금남로 238,", 4층 좌측일부 (금남로2가)",61482,062-412-5530,20260823
F10,전남광주통합특별시교육청(광주),동구,학원,3000019705,올댓뷰티아카데미입시학원,20240821,20240821,개원,        ,        ,440,70,기타(대),기타(중),이·미용,이·미용, ,Y,N,전남광주통합특별시 동구 금남로 238,(금남로2가) 4층 우측 일부,61482,062-412-5530,20260823
F10,광주광역시교육청,동구,학원,3000019836,올바른수학미래엔영어학원,20250108,20250108,개원,        ,        ,100,30,입시.검정 및 보습,,,, ,Y,N,광주광역시 동구 남문로753번길 20,",218호 (학동,무등산 아이파크)",61455,,20250511
F10,광주광역시교육청,동구,학원,3000012574,와이엠수학전문학원,20151215,20151215,개원,        ,99991231,200,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 필문대로 50-1,", 2층 (계림동)",61404,null,20250309
F10,광주광역시교육청,동구,학원,3000014359,용산아이멘토학원,20190812,20190812,개원,        ,99991231,100,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 용산1로 4,", 조은프라자 303호 (용산동)",61508,062-233-1285,20240929
F10,광주광역시교육청,동구,학원,3000014909,우공산국어논술2관학원,20210425,20210423,개원,        ,99991231,200,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 동계천로 143,", 4층 (동명동)",61434,062-225-2555,20240303
F10,광주광역시교육청,동구,학원,530,우공산국어논술학원,20030526,20030526,개원,        ,99991231,200,40,입시.검정 및 보습,보통교과,"보습,보습·논술",보습·논술, ,Y,N,광주광역시 동구 동계천로 143-5,", 2층 (동명동)",61434,062-225-2555,20240218
F10,광주광역시교육청,동구,학원,3000015333,웅진씽크빅스마트올클래스소태학원,20220607,20220607,개원,        ,99991231,416,45,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 남문로622번길 6,", 1층 일부 (소태동)",61500,062-236-1315,20250608
F10,광주광역시교육청,동구,학원,3000014335,웅진씽크빅학습센터계림학원,20190724,20190724,개원,        ,99991231,416,55,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 무등로384번길 33,", 1층 (산수동)",61417,,20250608
F10,광주광역시교육청,동구,학원,3000019821,원아모집성공학원,20241230,20241230,개원,        ,        ,400,0,직업기술,,,, ,Y,N,광주광역시 동구 금남로 202,", 1715호(충장로4가,로머스파크)",61481,,20250202
F10,광주광역시교육청,동구,학원,3000014705,원형수학학원,20200813,20200813,개원,        ,99991231,45,12,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,광주광역시 동구 제봉로200번길 1-8,", 2층 (대인동)",61427,,20231018
F10,광주광역시교육청,동구,학원,3000020216,웜실용음악학원,20260304,20260304,개원,        ,        ,100,20,기예(대),기예(중),실용음악(성악),실용음악(성악), ,Y, ,광주광역시 동구 제봉로110번길 17,인재아트빌딩 2층일부 B칸(장동)	,61436,010-4801-4604,20260607
F10,광주광역시교육청,동구,학원,3000020050,윙스카이승무원학원,20250924,20250924,개원,        ,        ,120,35,직업기술,,,, ,Y, ,광주광역시 동구 금남로 250-8,5층(금남로1가),61482,,20250928
F10,광주광역시교육청,동구,학원,3000015205,유캔두잇2영어학원,20220208,20220208,개원,        ,99991231,270,52,입시.검정 및 보습,보통교과,,보습, ,Y,N,광주광역시 동구 경양로305번길 11,", 2층 (산수동, 메이빌딩)",61415,,20231018
F10,광주광역시교육청,동구,학원,3000015656,유클리드수학학원,20230424,20230424,개원,        ,99991231,140,80,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 장동로 23-45,", 2층 (장동)",61436,null,20240929
F10,광주광역시교육청,동구,학원,5968,윤선생영어숲계림학원,20090610,20090610,개원,        ,99991231,300,60,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,광주광역시 동구 무등로 338,2층,501803,062-226-0505,20231018
F10,광주광역시교육청,동구,학원,6399,윤선생학운보습학원,20091029,20091029,개원,        ,99991231,120,40,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,광주광역시 동구 의재로 123, 무등파크맨션아파트 상가동 202호,501833,062-351-0505,20231018
F10,광주광역시교육청,동구,학원,3000014093,윤형석애견미용학원,20190115,20190115,개원,        ,99991231,30,10,직업기술,일반서비스,,애견미용, ,Y,N,광주광역시 동구 천변우로 383,", 1층 (호남동)",61484,,20231018
F10,광주광역시교육청,동구,학원,3000013127,은비학원,20170203,20170203,개원,        ,99991231,40,20,입시.검정 및 보습,보통교과,,보습, ,Y,N,광주광역시 동구 학소로 126-6,", 1-2층 (학동)",61462,062-232-0820,20231018
F10,광주광역시교육청,동구,학원,1500002443,은성음악학원,19931223,19931223,개원,        ,99991231,100,0,기예(대),예능(중),,음악, ,Y,N,광주광역시 동구 밤실로 147,"두암타운상가동 306,307,308호",501752,062-265-0936,20250427
F10,광주광역시교육청,동구,학원,3000014404,이든음악학원,20190927,20190927,개원,        ,99991231,100,11,예능(대),예능(중),음악,음악, ,Y,N,광주광역시 동구 용산1로 12,", 204호 (용산동)",61508,null,20260208
F10,전남광주통합특별시교육청(광주),동구,학원,3000015394,이란그마영어학원,20220803,20220803,개원,        ,99991231,130,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,전남광주통합특별시 동구 갈마로 58,", 402호 (산수동, 성현빌딩)",61409,,20260809
F10,광주광역시교육청,동구,학원,3000010087,이링스영어전문학원,20110411,20110408,개원,        ,99991231,100,50,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,광주광역시 동구 예술길 31-9,", 2층~4층 (대의동)",61474,062-433-2999,20231018
